,index,loan_amnt,int_rate,installment,home_ownership,annual_inc,verification_status,target,pymnt_plan,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,debt_settlement_flag
66970,66970,24000,0.2565,962.51,OWN,120000,Source Verified,high_risk,n,6.71,0,2,22,0,13446,40,w,0,0,928.31,928.31,449.51,478.8,0,0,0,0,0,1,Individual,0,475,74781,3,16,3,5,4,61335,109,1,3,5427,94,23300,2,2,4,8,3399,7177,60.1,0,0,157,150,1,1,0,1,2,0,3,4,4,8,27,6,13,4,22,0,0,0,4,100,50,0,0,79853,74781,18000,56553,N,N
67058,67058,30000,0.1612,731.46,RENT,45000,Source Verified,high_risk,n,30.8,0,0,14,0,9558,19,w,26909.76,26909.76,7287.73,7287.73,3090.24,4197.49,0,0,0,731.46,0,1,Individual,0,0,34971,1,2,0,1,15,25413,62,3,6,2799,37,54600,1,4,1,7,2498,34401,20.9,0,0,75,87,5,5,0,5,12,0,7,8,9,9,5,12,14,8,14,0,0,0,3,100,0,0,0,95397,34971,43500,40797,Y,N
67081,67081,8000,0.1308,269.86,RENT,46152,Not Verified,high_risk,n,22.54,1,2,9,0,7581,13,w,0,0,2048.97,2048.97,742.67,330.96,0,975.34,175.5612,0,0,1,Individual,0,0,13865,2,2,0,0,31,6284,29,2,3,417,36,16500,0,0,2,3,1541,2583,13.9,0,0,103,100,1,1,0,6,1,0,1,6,2,3,4,7,9,6,9,0,0,0,2,92.3,50,0,0,38159,13865,3000,21659,N,N
67082,67082,26050,0.2055,698.17,MORTGAGE,110000,Not Verified,high_risk,n,17.05,0,3,25,0,5027,49,w,0,0,2064.77,2064.77,769.21,1295.56,0,0,0,0,0,1,Individual,0,0,318730,3,12,3,4,3,76037,108,0,1,1097,62,46000,4,4,6,7,12749,29243,7.5,0,0,114,129,14,3,3,34,0,10,3,4,6,7,33,10,13,4,25,0,0,0,3,79.2,0,0,0,411748,81064,31600,85734,N,N
67089,67089,14400,0.0881,456.65,MORTGAGE,65000,Not Verified,high_risk,n,33.03,0,3,25,0,16006,60,w,0,0,1894.55,1894.55,1414.79,404.76,0,75,13.5,0,0,1,Joint App,0,0,76097,6,2,2,2,2,60091,91,6,11,4560,46,59000,3,5,10,13,3044,27592,34.6,0,0,121,422,3,2,3,3,2,0,5,6,10,29,10,23,47,6,25,0,0,0,8,96.6,0,0,0,122492,76097,42200,63492,N,N
67099,67099,30000,0.1102,652.58,RENT,147000,Not Verified,high_risk,n,13.65,0,1,17,0,47276,31,w,0,0,4549.69,4549.69,2713.4,1836.29,0,0,0,652.58,0,1,Individual,0,0,165015,0,2,0,1,18,117739,110,3,6,9286,41,214400,0,0,1,7,10313,166324,33.4,0,0,184,170,7,7,0,7,4,0,9,9,13,13,14,14,17,9,16,0,0,0,3,96.7,7.7,0,0,336780,165015,213600,122380,N,N
67131,67131,20000,0.2565,802.09,RENT,91000,Verified,high_risk,n,29.09,0,1,53,0,24570,77,w,0,0,2715.03,2715.03,0,0,0,2715.03,488.7054,0,0,1,Individual,0,0,165326,6,4,3,3,5,46830,85,6,10,4503,35,146300,0,0,1,13,3119,73367,21,0,0,73,159,1,1,1,4,1,0,14,25,25,39,5,48,71,25,53,0,0,0,9,100,8,0,0,313653,71400,92900,54853,N,N
67147,67147,11075,0.1774,398.95,RENT,98800,Source Verified,high_risk,n,11.75,1,3,13,0,6976,16,w,0,0,2123.84,2123.84,473.93,313.05,0,1336.86,240.6348,0,0,1,Individual,0,0,18000,2,2,1,1,7,7803,38,5,9,4705,38,21400,1,0,5,12,1385,13091,33.9,0,0,39,73,1,1,0,1,1,1,5,6,7,9,3,9,11,6,13,0,0,0,8,86.7,0,0,0,46887,18000,19800,20705,N,N
67156,67156,10625,0.1171,351.44,RENT,75000,Not Verified,high_risk,n,22.51,0,2,10,0,10076,13,w,0,0,2101.73,2101.73,1523.28,578.45,0,0,0,0,0,1,Individual,0,2227,44381,2,3,0,1,19,34305,49,2,2,5676,58,14400,2,3,2,3,4438,4133,69.2,0,0,67,69,5,5,0,5,5,0,4,5,6,6,6,7,7,6,10,0,0,0,2,100,33.3,0,0,69206,44381,13400,54806,N,N
67272,67272,30000,0.1171,992.28,MORTGAGE,120000,Not Verified,high_risk,n,20.84,0,2,8,0,13759,12,w,0,0,972.76,972.76,699.53,273.23,0,0,0,0,0,1,Individual,0,482,137618,0,3,0,0,25,123859,22,0,3,5497,50,24500,1,0,2,3,17202,8341,62.3,0,0,30,212,15,15,1,15,0,0,3,3,3,4,4,5,7,3,8,0,0,0,0,100,33.3,0,0,176226,137618,22100,151726,N,N
67291,67291,32000,0.1612,780.22,RENT,142000,Not Verified,high_risk,n,11.61,0,1,9,0,30208,10,w,0,0,5768.22,5768.22,705.41,826.37,0,4236.44,762.5592,0,0,1,Individual,0,0,41221,0,1,1,1,11,11013,76,0,0,14437,85,33800,0,0,3,1,5153,1219,93.6,0,0,11,175,27,11,0,27,1,0,3,6,4,4,1,8,9,6,9,0,0,0,1,100,66.7,0,0,48283,41221,19000,14483,N,N
67294,67294,2850,0.1695,101.54,MORTGAGE,21996,Not Verified,high_risk,n,28.21,0,2,8,0,5253,17,w,0,0,450.98,450.98,51.88,46.98,0,352.12,63.3816,0,0,1,Individual,0,0,62920,0,1,0,1,22,11959,68,0,1,3028,48,17900,2,0,2,3,7865,10198,33.3,0,0,44,184,13,13,2,13,0,0,3,4,3,4,2,6,13,4,8,0,0,0,0,88.2,33.3,0,0,85586,17212,15300,17686,N,N
67323,67323,28000,0.0702,864.82,MORTGAGE,105000,Not Verified,high_risk,n,10.25,0,1,23,0,15608,47,w,0,0,2583.54,2583.54,1804.24,779.3,0,0,0,864.82,0,1,Individual,0,0,443523,3,1,0,2,20,19499,73,4,7,5519,31,86300,0,3,5,11,19284,28691,32.3,0,0,171,198,4,4,4,4,5,0,6,8,12,18,8,21,35,8,23,0,0,0,5,100,0,0,0,522927,35107,42400,26627,N,N
67434,67434,38900,0.124,873.2,OWN,89000,Not Verified,high_risk,n,37.01,0,0,18,0,55178,39,w,0,0,5185.6,5185.6,1736.81,3448.79,0,0,0,0,0,1,Joint App,0,0,373045,1,3,0,1,21,45651,45,1,2,11966,48,112100,1,0,2,3,20725,47366,51.4,0,0,151,205,5,5,4,5,11,0,9,11,11,18,10,14,25,11,18,0,0,0,1,100,36.4,0,0,484074,100829,97500,81974,N,N
67470,67470,15950,0.2055,427.48,MORTGAGE,70000,Source Verified,high_risk,n,24.57,0,1,6,0,3783,25,w,0,0,818.54,818.54,347.39,471.15,0,0,0,0,0,1,Joint App,0,338,70384,3,2,3,6,3,66601,96,1,3,1430,79,9500,3,0,3,10,11731,1985,46.4,0,0,134,146,4,3,5,4,2,0,2,4,2,5,8,4,12,4,6,0,0,0,4,100,0,0,0,78802,70384,3700,69302,N,N
67481,67481,18075,0.2055,484.43,RENT,100000,Source Verified,high_risk,n,18.28,0,0,10,0,22293,21,w,0,0,3349.74,3349.74,1289,2060.74,0,0,0,0,1,1,Individual,0,553,407091,1,4,1,3,1,40457,77,0,1,2449,79,26400,3,7,2,4,40709,2051,54.4,0,0,145,136,18,1,2,18,10,0,1,4,1,1,13,5,6,4,10,0,0,0,1,100,0,0,0,442332,62750,4500,52787,N,N
67502,67502,37600,0.2055,1007.72,MORTGAGE,40000,Not Verified,high_risk,n,40.56,0,0,11,0,15132,21,w,34043.34,34043.34,10999.07,10999.07,3556.66,7442.41,0,0,0,1007.72,0,1,Joint App,0,0,396803,0,1,0,0,30,29376,62,0,0,8409,62,24700,1,9,3,1,36073,9539,61.2,0,0,138,182,77,12,6,77,2,0,4,5,6,6,8,7,7,5,11,0,0,0,1,100,66.7,0,0,441964,44508,24600,47399,N,N
67524,67524,7000,0.2305,271.16,RENT,40000,Source Verified,high_risk,n,27.93,0,0,8,0,9464,10,w,0,0,1717.02,1717.02,418.03,377.52,0,921.47,165.8646,0,0,1,Individual,0,0,25834,0,2,0,1,15,16370,71,0,1,3538,60,20300,1,0,0,2,3229,159,98.2,0,0,38,59,22,15,0,26,15,0,3,5,3,3,2,6,8,5,8,0,0,0,0,100,100,0,0,43350,25834,8600,23050,N,N
67590,67590,30000,0.2055,1123.34,RENT,76000,Not Verified,high_risk,n,21.46,0,1,24,0,19293,29,w,23857.95,23857.95,10041.56,10041.56,6142.05,3899.51,0,0,0,0,0,1,Individual,0,0,32488,1,1,0,1,14,13195,66,2,3,5158,33,77900,1,2,1,4,1477,26502,32.4,0,0,134,290,1,1,0,1,1,0,5,12,9,9,2,23,27,12,24,0,0,0,2,100,33.3,0,0,97900,32488,39200,20000,N,N
67634,67634,18250,0.2565,731.91,MORTGAGE,125000,Source Verified,high_risk,n,25,0,0,25,0,46429,37,w,0,0,1411.81,1411.81,690.94,720.87,0,0,0,0,0,1,Individual,0,0,357614,0,2,1,2,12,32732,78,2,3,6528,67,75500,1,0,3,7,14305,5999,80.9,0,0,231,152,8,8,1,8,8,0,11,19,11,12,9,21,26,19,25,0,0,0,4,97.3,63.6,0,0,398360,79161,31400,42025,N,N
67640,67640,36000,0.2055,1348,RENT,77000,Verified,high_risk,n,29.14,0,3,12,0,24325,15,w,0,0,4461.8,4461.8,1475.53,2986.27,0,0,0,500,0,1,Joint App,0,0,69239,1,2,1,2,8,44914,88,2,3,12097,56,52400,2,0,4,5,5770,23243,46.2,0,0,46,74,3,3,0,3,0,0,4,7,6,6,5,10,10,8,12,0,0,0,3,100,0,0,0,105502,69239,43200,53102,N,N
67659,67659,3000,0.0646,91.9,MORTGAGE,30888,Not Verified,high_risk,n,24.75,0,0,9,0,1563,25,w,0,0,273.55,273.55,228.48,45.07,0,0,0,0,0,1,Individual,0,0,117287,0,3,0,2,13,8681,60,0,0,965,27,24000,0,0,0,3,13032,22437,6.5,0,0,120,165,69,13,2,69,21,0,5,5,5,6,14,5,9,5,9,0,0,0,0,100,0,0,0,147840,10244,24000,14590,N,N
67684,67684,15950,0.288,666.67,MORTGAGE,92000,Not Verified,high_risk,n,13.27,0,1,5,0,121307,12,w,0,0,3948.98,3948.98,1632.97,2316.01,0,0,0,666.67,0,1,Joint App,0,0,886642,1,1,1,3,4,32400,101,1,1,1956,99,135800,5,0,4,7,177328,444,81.5,0,0,55,133,7,4,4,79,1,0,1,3,1,1,4,3,4,3,5,0,0,0,3,100,100,0,0,907113,153707,2400,32074,N,N
67713,67713,14000,0.1308,319.12,MORTGAGE,70000,Not Verified,high_risk,n,8.76,0,0,7,1,13222,17,w,12059.78,12059.78,3489.97,3489.97,1940.22,1549.75,0,0,0,0,0,1,Individual,0,0,29729,0,1,0,0,46,16507,103,1,1,6402,63,31000,0,0,3,1,4247,15016,44.4,0,0,167,166,10,10,0,10,4,2,3,4,4,8,4,6,13,4,7,0,0,0,1,81.3,25,1,0,46968,29729,27000,15968,N,N
67715,67715,2000,0.2055,74.89,RENT,24000,Not Verified,high_risk,n,33.35,0,2,9,0,1071,23,w,0,0,519.66,519.66,299.52,220.14,0,0,0,74.89,0,1,Individual,0,0,28611,2,3,2,6,6,27540,81,1,1,1066,55,18400,5,0,3,7,3179,14129,7,0,0,176,153,4,4,0,39,3,0,2,2,4,5,12,6,11,2,9,0,0,0,3,100,0,0,0,52526,28611,15200,34126,N,N
67721,67721,16000,0.2565,475.74,OWN,150000,Source Verified,high_risk,n,11.32,2,1,20,0,8588,32,w,14910.63,14910.63,4414.5,4414.5,1089.37,3325.13,0,0,0,475.74,0,1,Individual,0,0,45332,4,2,1,3,6,36744,85,4,14,2247,61,31500,3,0,2,17,2267,4154,66,0,0,127,154,1,1,1,3,6,2,8,12,8,12,5,18,25,12,20,0,0,1,5,87.1,25,0,0,74660,45332,12200,43160,N,N
67752,67752,9000,0.1862,328.18,RENT,54000,Not Verified,high_risk,n,13.27,0,1,6,0,9478,7,f,7347.21,7347.21,3272.31,3272.31,1652.79,1619.52,0,0,0,328.18,0,1,Individual,0,0,21575,2,1,0,2,24,12097,74,3,3,4408,60,19500,0,0,4,5,4315,10022,48.6,0,0,24,46,3,3,0,3,3,0,3,3,5,5,2,5,5,3,6,0,0,0,3,100,25,0,0,35941,21575,19500,16441,N,N
67784,67784,20000,0.2305,564.39,RENT,150000,Source Verified,high_risk,n,20.6,1,0,15,0,12053,23,w,19432.8,19432.8,3899.51,3899.51,567.2,3332.31,0,0,0,0,0,1,Individual,0,443,66889,0,3,1,3,10,54836,70,0,3,8938,46,44400,2,0,1,7,4459,18412,36.5,1,0,48,76,14,10,1,16,10,1,3,5,8,8,4,12,16,5,15,0,0,1,1,91.3,12.5,0,0,115855,66889,29000,71455,N,N
67833,67833,21000,0.288,664.03,RENT,90000,Not Verified,high_risk,n,22.64,1,1,21,0,15146,35,w,0,0,596.83,596.83,0,596.83,0,0,0,0,0,1,Individual,0,0,121479,3,5,2,2,4,106333,111,3,7,5097,72,73800,1,2,1,10,5785,31759,24,0,0,182,81,3,3,0,3,4,0,8,14,9,10,15,16,19,14,21,0,0,0,6,97,0,0,0,169996,121479,41800,96196,N,N
67867,67867,5600,0.1612,197.22,RENT,104000,Verified,high_risk,n,20.97,0,4,22,1,4370,35,w,5354.37,5354.37,626.88,626.88,245.63,381.25,0,0,0,0,1,1,Individual,0,118,65588,3,4,1,3,5,61218,80,5,9,893,52,28800,3,4,12,12,3279,20770,13.8,0,0,187,188,1,1,2,7,1,1,10,14,13,13,13,18,20,14,22,0,0,0,6,100,0,1,0,104603,65588,24100,75803,N,N
67871,67871,21000,0.2055,562.82,MORTGAGE,51046,Source Verified,high_risk,n,34.84,0,0,15,0,20253,36,w,20590.13,20590.13,2203.33,2203.33,409.87,1793.46,0,0,0,0,0,1,Individual,0,0,62161,2,3,0,2,14,41908,68,2,7,2152,61,35800,0,5,0,9,4144,8851,41,0,0,181,172,2,2,0,2,15,3,4,7,6,16,5,12,31,7,15,0,0,0,2,94.3,33.3,0,0,95593,62161,15000,59793,N,N
67887,67887,20000,0.1862,514.64,OWN,100800,Not Verified,high_risk,n,15.58,1,1,16,0,9517,29,w,0,0,987.9,987.9,411.79,576.11,0,0,0,0,0,1,Individual,0,0,36215,6,3,4,7,1,26698,97,4,9,488,67,26900,0,11,2,16,2263,7497,26.5,0,0,48,34,6,1,0,6,3,0,7,12,7,10,10,13,19,12,16,0,0,0,8,96.6,0,0,0,54440,36215,10200,27540,N,N
67898,67898,15000,0.2305,581.04,MORTGAGE,100000,Source Verified,high_risk,n,16.15,1,1,11,0,15504,24,w,0,0,3447.82,3447.82,1263.01,2184.81,0,0,0,581.04,0,1,Individual,0,0,333539,1,1,1,2,3,24018,65,0,3,12955,43,54200,1,2,1,7,30322,38696,28.6,0,0,93,224,15,3,4,15,3,0,2,2,8,12,7,8,13,2,11,0,0,0,3,91.7,0,0,0,389675,39522,54200,37094,N,N
67912,67912,5000,0.0819,157.13,RENT,90000,Not Verified,high_risk,n,22.32,0,1,8,0,6221,13,w,0,0,781.1,781.1,623.48,157.62,0,0,0,0,0,1,Individual,0,145,47435,1,4,1,3,2,41214,86,0,2,4397,69,15800,1,1,1,5,5929,6579,48.6,0,0,79,68,13,2,0,13,2,0,2,2,3,3,9,4,4,2,8,0,0,0,1,100,0,0,0,79517,47435,12800,63717,N,N
67931,67931,3600,0.1033,116.73,RENT,52500,Not Verified,high_risk,n,21.35,0,3,15,0,1515,28,w,0,0,579.52,579.52,436.15,143.37,0,0,0,0,0,1,Individual,0,0,31611,0,3,2,3,9,30096,89,1,3,17,50,29700,2,0,5,6,2107,14983,0.1,0,0,126,166,8,8,0,8,2,0,1,7,4,4,6,12,21,7,15,0,0,0,3,96.4,0,0,0,63661,31611,15000,33961,N,N
67966,67966,26575,0.288,840.31,MORTGAGE,165000,Not Verified,high_risk,n,13.53,0,0,21,0,6544,48,w,24479.2,24479.2,8318.06,8318.06,2095.8,6222.26,0,0,0,0,0,1,Individual,0,0,64190,3,6,1,5,11,56216,68,5,10,2925,59,21300,4,2,5,16,3057,8527,35.9,0,0,220,118,1,1,0,1,4,12,4,8,6,16,19,14,28,8,21,0,0,0,6,64.4,50,0,0,109081,64190,13300,86351,N,N
67973,67973,25000,0.1033,810.56,MORTGAGE,131000,Source Verified,high_risk,n,20.07,0,1,9,1,8632,15,w,24512.25,24512.25,1625.91,1625.91,487.75,1138.16,0,0,0,211.01,0,1,Individual,0,0,340797,1,4,2,5,5,70640,97,1,1,8524,63,39100,6,1,6,6,37866,30468,22.1,0,0,30,66,10,5,3,10,2,0,2,2,4,4,8,4,4,2,9,0,0,0,3,100,0,1,0,406798,79272,39100,88040,N,N
67990,67990,40000,0.1612,975.28,OWN,72000,Not Verified,high_risk,n,37.2,0,0,21,0,31087,35,w,36808.02,36808.02,7766.42,7766.42,3191.98,4574.44,0,0,0,975.28,0,1,Individual,0,0,184843,1,11,2,4,3,153756,102,0,0,5852,96,36500,0,1,0,4,9242,1825,90.4,0,0,173,159,36,3,0,36,17,0,7,9,8,9,23,10,12,9,21,0,0,0,2,100,100,0,0,201929,184843,23500,165429,N,N
67997,67997,6000,0.2055,224.67,RENT,60000,Not Verified,high_risk,n,25.77,0,0,7,0,9266,8,w,4616.53,4616.53,2463,2463,1383.47,1079.53,0,0,0,230,0,1,Joint App,0,0,67519,0,2,1,1,7,58253,54,1,1,2286,48,22600,0,2,2,2,9646,7420,30,0,0,36,87,12,7,0,30,7,0,2,4,3,3,2,5,6,4,7,0,0,0,2,100,33.3,0,0,93263,67519,10600,70663,N,N
68011,68011,12000,0.2565,481.26,RENT,39000,Verified,high_risk,n,36.18,0,3,16,0,10097,47,w,10302.12,10302.12,4016.53,4016.53,1697.88,2318.65,0,0,0,240.63,0,1,Individual,0,0,70239,4,3,1,2,6,60142,53,4,6,2228,42,29000,1,0,4,8,4390,9937,43.9,0,0,139,84,1,1,0,1,3,0,5,10,6,8,25,13,22,10,16,0,0,0,5,100,33.3,0,0,95424,70239,17700,66424,N,N
68024,68024,8800,0.1308,200.59,RENT,25000,Verified,high_risk,n,26.64,0,0,5,0,7993,9,w,7468.88,7468.88,2090.75,2090.75,1331.12,759.63,0,0,0,200.59,0,1,Individual,0,0,19942,0,1,0,0,32,11949,63,0,1,6210,62,13200,0,0,0,1,3988,1400,84.6,0,0,32,54,14,14,0,32,21,0,2,3,2,4,1,4,8,3,5,0,0,0,0,100,50,0,0,32313,19942,9100,19113,N,N
68087,68087,10850,0.2305,306.18,RENT,30160,Verified,high_risk,n,33.78,0,2,10,0,8577,12,w,10397.93,10397.93,1962.38,1962.38,452.07,1510.31,0,0,0,153.09,0,1,Individual,0,0,27254,0,3,0,2,20,18677,74,2,2,6144,55,24600,2,0,2,4,2725,5906,53.1,0,0,78,95,8,8,0,8,2,0,2,4,4,4,4,7,8,4,10,0,0,0,2,100,25,0,0,49900,27254,12600,25300,N,N
68114,68114,7000,0.1308,236.13,OWN,28000,Not Verified,high_risk,n,39.86,0,0,12,0,6199,16,w,5524.93,5524.93,2115,2115,1475.07,639.93,0,0,0,236.13,0,1,Individual,0,411,37408,0,2,0,1,16,31209,77,6,7,4674,60,21900,4,0,5,8,3117,9853,35.2,0,0,47,88,7,7,0,10,7,0,2,4,4,6,3,10,13,4,12,0,0,0,6,100,25,0,0,62407,37408,15200,40507,N,N
68116,68116,10000,0.1695,356.28,MORTGAGE,95000,Source Verified,high_risk,n,23.94,0,0,12,0,27595,26,w,8194.5,8194.5,3187.69,3187.69,1805.5,1382.19,0,0,0,356.28,0,1,Individual,0,0,227904,2,3,1,3,8,49077,85,1,4,11595,71,45300,2,2,3,10,18992,13943,58.5,0,0,117,324,6,3,6,6,4,2,5,7,5,9,6,7,13,7,12,0,0,0,3,88.5,60,0,0,259328,76944,33600,58002,N,N
68133,68133,11000,0.2565,441.15,RENT,65000,Source Verified,high_risk,n,34.95,0,1,16,0,11430,33,w,10647.59,10647.59,2174.4,2174.4,352.41,1821.99,0,0,0,441.15,0,1,Individual,0,0,131437,3,10,2,5,2,120007,77,1,2,4628,77,14400,1,2,2,7,8215,1954,78,0,0,135,121,2,2,0,2,2,0,3,4,4,5,24,6,9,4,16,0,0,0,3,100,50,0,0,145602,131437,8900,131202,N,N
68150,68150,6000,0.2305,232.42,RENT,72000,Not Verified,high_risk,n,36.6,0,1,10,0,2554,19,w,0,0,217.05,217.05,117.17,99.88,0,0,0,0,0,1,Individual,0,0,82564,1,4,4,6,4,80010,90,1,6,1793,83,9900,4,1,10,12,8256,7194,25.1,0,0,72,111,12,4,0,12,1,1,2,3,5,6,9,6,9,3,10,0,0,0,5,94.7,0,0,0,99163,82564,9600,89263,N,N
68173,68173,6000,0.1774,216.14,RENT,50000,Source Verified,high_risk,n,13.51,0,0,7,0,4791,8,w,4562.49,4562.49,2249.57,2249.57,1437.51,812.06,0,0,0,216.14,0,1,Joint App,0,0,18114,3,1,1,1,2,13323,97,3,3,2854,82,8300,3,0,1,4,2588,709,87.1,0,0,2,46,2,2,0,10,9,0,3,3,3,3,1,6,7,3,7,0,0,0,4,100,66.7,0,0,21995,18114,5500,13695,Y,N
68214,68214,13000,0.1774,328.28,RENT,60000,Not Verified,high_risk,n,35.14,0,0,13,0,3304,70,w,0,0,3264.8,3264.8,274.21,356.73,0,2633.86,474.0948,0,0,1,Individual,0,0,44261,2,4,4,6,1,37955,70,0,1,2318,64,12000,1,0,2,8,3405,1182,66.2,0,0,134,246,23,1,1,64,8,0,1,4,1,8,40,8,28,4,12,0,0,0,4,100,0,0,0,69495,44261,3500,54493,N,N
68239,68239,12750,0.288,532.92,RENT,32000,Not Verified,high_risk,n,37.17,0,2,4,0,7653,7,w,0,0,1682.87,1682.87,0,0,0,1682.87,302.9166,0,0,1,Individual,0,0,28392,0,2,0,1,19,20739,63,0,0,4173,68,8700,1,0,2,1,7098,1047,88,0,0,61,600,36,19,0,36,3,0,2,2,2,3,4,2,3,2,4,0,0,0,0,100,100,0,0,41750,28392,8700,33050,N,N
68257,68257,40000,0.1033,856.4,RENT,78000,Source Verified,high_risk,n,11.57,0,1,11,0,8000,22,w,39040.92,39040.92,2339.05,2339.05,959.08,1379.97,0,0,0,336.08,0,1,Individual,0,0,46140,1,5,2,4,10,38140,79,1,2,6913,33,92000,1,0,1,6,4195,84000,8.7,0,0,90,137,3,3,0,3,3,0,3,3,6,9,12,6,10,3,11,0,0,0,3,100,16.7,0,0,140563,46140,92000,48563,N,N
68305,68305,6000,0.1862,218.79,MORTGAGE,100000,Source Verified,high_risk,n,21.07,0,3,11,0,73178,28,w,2218.99,2218.99,4482.52,4482.52,3781.01,701.51,0,0,0,0,0,1,Individual,0,0,280504,3,2,4,7,2,36925,68,5,5,20,53,90800,6,2,7,12,25500,13775,0.2,0,0,140,188,3,2,1,11,1,0,2,4,5,7,16,7,10,4,11,0,0,0,9,89.3,0,0,0,329800,110103,13800,54000,N,N
68323,68323,20000,0.1308,455.89,RENT,90000,Not Verified,high_risk,n,24.37,0,0,11,0,11827,14,w,0,0,3162.16,3162.16,1658.64,1503.52,0,0,0,0,0,1,Individual,0,0,79680,2,3,1,3,8,67853,83,3,4,6057,62,32900,3,1,5,7,7244,14709,43.9,0,0,61,65,1,1,0,1,7,0,3,4,6,6,6,8,8,4,11,0,0,0,4,100,0,0,0,115871,79680,26200,82971,N,N
68327,68327,8000,0.2565,320.84,RENT,24000,Not Verified,high_risk,n,40.35,0,0,5,0,906,17,w,0,0,1709.61,1709.61,302.88,316,0,1090.73,196.3314,0,0,1,Joint App,0,8895,18964,1,1,0,0,68,18058,62,1,3,366,60,2200,0,0,0,3,3793,400,60,0,0,74,123,3,3,0,3,14,6,2,3,2,3,2,4,15,3,5,0,0,0,1,58.8,0,0,0,31419,18964,1000,29219,N,N
68345,68345,12000,0.1774,432.27,OWN,120000,Not Verified,high_risk,n,10.87,0,1,7,0,7585,11,w,0,0,1964.78,1964.78,254.87,153.75,0,1556.16,280.1088,0,0,1,Individual,0,0,43045,3,2,1,4,3,35460,87,3,3,2308,78,14400,3,0,3,7,6149,3923,53.3,0,0,44,47,5,3,0,5,3,0,2,3,4,4,6,5,5,3,7,0,0,0,4,100,50,0,0,55255,43045,8400,40855,N,N
68422,68422,21000,0.2305,592.61,MORTGAGE,60000,Verified,high_risk,n,35.56,0,0,13,1,25365,39,w,20560.99,20560.99,3303.85,3303.85,439.01,2864.84,0,0,0,394.95,0,1,Individual,0,0,131052,1,3,1,2,12,105687,68,3,5,11617,53,53800,1,6,3,7,10081,26223,42.6,0,0,182,126,5,5,0,5,10,0,3,5,7,11,23,10,16,5,13,0,0,0,4,100,28.6,1,0,166165,131052,45700,112365,N,N
68429,68429,15950,0.1308,363.57,OWN,154000,Not Verified,high_risk,n,17.36,0,1,16,1,17379,24,w,15950,15950,869.9,869.9,0,869.9,0,0,0,181.79,0,1,Individual,0,0,93509,1,1,0,2,16,75251,73,4,10,5155,23,102100,4,0,5,13,5844,73000,16.2,0,0,160,162,6,6,0,8,6,0,6,8,9,11,7,13,16,8,16,0,0,0,4,100,11.1,1,0,191064,93509,87100,87206,N,N
68480,68480,4000,0.124,133.63,RENT,48000,Not Verified,high_risk,n,22.33,0,0,10,0,694,13,w,0,0,395.38,395.38,279.76,115.62,0,0,0,0,0,1,Individual,0,84,29362,1,3,1,3,12,21377,71,1,2,339,64,8300,3,0,1,5,2936,5949,9.9,0,0,147,64,4,4,0,4,12,0,3,4,4,4,5,6,7,4,10,0,0,0,2,91.7,0,0,0,45648,29362,6600,30057,N,N
68483,68483,11050,0.143,379.28,OWN,20888,Verified,high_risk,n,21.78,1,0,8,0,2739,16,w,8446.68,8446.68,3775.24,3775.24,2603.32,1171.92,0,0,0,0,0,1,Individual,0,1060,7950,0,1,0,1,16,5211,65,0,2,2664,35,14800,1,0,0,3,994,11961,18.6,0,0,36,146,16,16,0,24,16,0,2,2,6,12,3,7,13,2,8,0,0,0,0,93.8,0,0,0,22800,7950,14700,8000,N,N
68509,68509,11125,0.2305,430.94,MORTGAGE,180000,Not Verified,high_risk,n,17.76,0,1,12,0,47068,19,f,0,0,0,0,0,0,0,0,0,0,0,1,Individual,0,0,194968,0,3,0,2,18,62164,47,0,0,14407,83,48900,2,0,1,2,16247,2134,95.2,0,0,159,255,83,18,1,83,0,0,6,8,6,8,5,8,12,8,12,0,0,0,0,100,100,0,0,294082,109232,44000,97182,N,N
